Summary stop stats,,,,,,,,,,,,,,
Selected days,Selected days,01/04/2026 - 30/04/2026,,,,,,,,,,,,
Mean value,Mean value,Average,,,,,,,,,,,,
Columns,Columns,Some are hidden,,,,,,,,,,,,
,,,,,,,,,,,,,,
Stop,Stop,Planned stopping,Planned stopping,IN,IN,OUT,OUT,Frequency of passengers,Frequency of passengers,Occupancy,Occupancy,Occupancy,Occupancy,Delay
Stop,Stop,Planned stopping,Planned stopping,IN,IN,OUT,OUT,Frequency of passengers,Frequency of passengers,Arrival,Arrival,Departure,Departure,Delay
Ident.,Name,APC,All,Σ,Ø,Σ,Ø,Σ,Ø,Σ,Ø,Σ,Ø,Ø
631,Tessedik Sámuel utca,137,660,288,2.1021897810219,32,0.233576642335766,320,2.33576642335766,567,4.13868613138686,823,6.00729927007299,0.000636574074074074
122,Deák Ferenc utca,152,780,12,0.0789473684210526,341,2.24342105263158,353,2.32236842105263,1170,7.69736842105263,830,5.46052631578947,0.0021875
436,Nyék utca,391,1906,794,2.0306905370844,114,0.29156010230179,908,2.32225063938619,2036,5.20716112531969,2742,7.01278772378517,0.0018287037037037
332,Komáromi Csipkés György tér,1199,4984,2193,1.82902418682235,580,0.483736447039199,2773,2.31276063386155,10312,8.60050041701418,11961,9.97581317764804,0.00143518518518519
474,Pósa utca,1111,3930,2130,1.91719171917192,433,0.38973897389739,2563,2.30693069306931,8051,7.35251141552512,9754,8.77947794779478,0.00105324074074074
206,Debreceni Törvényszék,1682,8824,2554,1.51843043995244,1319,0.784185493460166,3873,2.3026159334126,18459,10.974435196195,19689,11.705707491082,0.00195601851851852
194,Gönczy Pál Általános Iskola,60,410,63,1.05,75,1.25,138,2.3,345,5.75,333,5.55,0.00244212962962963
077,Bihari utca,638,3370,270,0.423197492163009,1195,1.8730407523511,1465,2.29623824451411,5272,8.26332288401254,4323,6.77586206896552,0.00172453703703704
120,DAB-székház,371,1551,596,1.60646900269542,253,0.681940700808625,849,2.28840970350404,2149,5.79245283018868,2493,6.71967654986523,0.00211805555555556
411,Nagy Lajos király tér,386,1847,438,1.13471502590674,445,1.15284974093264,883,2.28756476683938,4871,12.619170984456,4867,12.6088082901554,0.00163194444444444
361,Laktanya utca,989,5766,709,0.716885743174924,1549,1.56622851365015,2258,2.28311425682508,12814,12.9565217391304,11980,12.11324570273,0.00194444444444444
285,Kardos utca,146,410,147,1.00684931506849,186,1.27397260273973,333,2.28082191780822,1980,13.5616438356164,1943,13.3082191780822,0.00168981481481481
393,Mechwart András Szki.,341,1437,685,2.00879765395894,92,0.269794721407625,777,2.27859237536657,2575,7.55131964809384,3168,9.29032258064516,0.000462962962962963
444,Ótemető utca,630,4028,904,1.43492063492064,529,0.83968253968254,1433,2.27460317460317,6870,10.9047619047619,7266,11.5333333333333,0.000925925925925926
264,Jégcsarnok,457,2804,0,0,1035,2.26477024070022,1035,2.26477024070022,1096,2.39824945295405,0,,0.00232638888888889
331,Komáromi Csipkés György tér,1058,4384,704,0.665406427221172,1690,1.59735349716446,2394,2.26275992438563,10130,9.57466918714556,9097,8.59829867674858,0.00179398148148148
196,Gyepűsor utca,1654,7030,2656,1.60580411124547,1042,0.629987908101572,3698,2.23579201934704,12751,7.70918984280532,14464,8.74486094316808,0.00136574074074074
140,Doberdó utca,487,2140,0,0,1078,2.2135523613963,1078,2.2135523613963,1085,2.22792607802875,0,,0.0034375
586,Vágóhíd utca,399,1950,423,1.06015037593985,459,1.15037593984962,882,2.21052631578947,5594,14.0200501253133,5557,13.9273182957393,0.0019212962962963
305,Keresztesi utca,355,1465,670,1.88732394366197,109,0.307042253521127,779,2.1943661971831,3962,11.1605633802817,4529,12.7577464788732,0.00118055555555556
322,Klaipeda utca,362,1635,340,0.939226519337016,439,1.21270718232044,779,2.15193370165746,6265,17.3066298342541,6168,17.0386740331492,0.00121527777777778
542,Szivárvány utca,151,780,313,2.07284768211921,11,0.0728476821192053,324,2.14569536423841,758,5.01986754966887,1069,7.0794701986755,0.00123842592592593
292,Kassai út,707,4941,805,1.13861386138614,712,1.00707213578501,1517,2.14568599717115,6483,11.3736842105263,6603,9.33946251768034,0.00112268518518519
155,Egyetem tér,386,1847,554,1.43523316062176,271,0.702072538860104,825,2.13730569948187,4560,11.8134715025907,4871,12.619170984456,0.00162037037037037
356,Kürtös utca,351,1435,219,0.623931623931624,529,1.50712250712251,748,2.13105413105413,3538,10.0797720797721,3215,9.15954415954416,0.00228009259259259
453,Fóliás utca,146,1177,289,1.97945205479452,22,0.150684931506849,311,2.13013698630137,1205,8.25342465753425,1483,10.1575342465753,0.00100694444444444
159,Endre utca,262,1191,437,1.66793893129771,121,0.461832061068702,558,2.12977099236641,958,3.65648854961832,1277,4.87404580152672,0.00138888888888889
152,Egyetem sugárút,418,1894,708,1.69377990430622,181,0.433014354066986,889,2.12679425837321,6555,15.6818181818182,7103,16.9928229665072,0.000856481481481481
626,Tudáspark,512,2555,223,0.435546875,862,1.68359375,1085,2.119140625,1922,3.75390625,1278,2.49609375,0.00201388888888889
056,Bartók Béla út,446,1660,862,1.93273542600897,79,0.177130044843049,941,2.10986547085202,4620,10.3587443946188,5406,12.1210762331839,0.00121527777777778
148,Dorottya utca,1654,7030,2851,1.72370012091898,615,0.371825876662636,3466,2.09552599758162,14464,8.74486094316808,16728,10.1136638452237,0.00170138888888889
359,Lahner utca 53.,259,1005,313,1.20849420849421,228,0.88030888030888,541,2.08880308880309,772,2.98069498069498,857,3.30888030888031,0.00135416666666667
517,Biczókert utca,153,1177,23,0.150326797385621,295,1.9281045751634,318,2.07843137254902,1824,11.921568627451,1512,9.88235294117647,0.00248842592592593
207,Haláp,329,975,376,1.14285714285714,304,0.924012158054711,680,2.06686930091185,313,1.92024539877301,376,2.26506024096386,-4.62962962962963e-05
566,Tócóskert tér,1285,6473,249,0.193774319066148,2397,1.86536964980545,2646,2.0591439688716,6474,5.03813229571984,4222,3.28560311284047,0.00255787037037037
053,Barátság utca,103,671,105,1.01941747572816,107,1.03883495145631,212,2.05825242718447,264,2.5631067961165,262,2.54368932038835,0.000960648148148148
617,Zsibogó,399,1950,153,0.383458646616541,668,1.67418546365915,821,2.05764411027569,6107,15.3057644110276,5594,14.0200501253133,0.001875
062,Békessy Béla utca,1168,5687,1286,1.10102739726027,1110,0.950342465753425,2396,2.0513698630137,10139,8.68065068493151,10303,8.82106164383562,0.00199074074074074
153,Egyetem sugárút,719,2950,556,0.773296244784423,918,1.27677329624478,1474,2.05006954102921,7695,10.702364394993,7316,10.1752433936022,0.00162037037037037
250,Hun utca,883,3061,1573,1.78142695356738,225,0.254813137032843,1798,2.03624009060023,5947,6.73499433748584,7295,8.26160815402038,0.000578703703703704
200,Hadházi út,178,620,299,1.67977528089888,63,0.353932584269663,362,2.03370786516854,2104,11.8202247191011,2336,13.123595505618,0.00289351851851852
111,Cseresznye utca,246,1297,132,0.536585365853659,368,1.49593495934959,500,2.03252032520325,856,3.47967479674797,608,2.47154471544715,0.00128472222222222
116,Csokonai Vitéz Mihály Gimnázium,37,226,9,0.243243243243243,66,1.78378378378378,75,2.02702702702703,325,8.78378378378378,265,7.16216216216216,0.001875
410,Nagy Lajos király tér,418,1894,554,1.32535885167464,291,0.696172248803828,845,2.02153110047847,7103,16.9928229665072,7366,17.622009569378,0.00106481481481481
788,Szent Efrém Általános Iskola,1472,7138,1584,1.07608695652174,1386,0.941576086956522,2970,2.01766304347826,18418,12.5122282608696,18655,12.6732336956522,0.0024537037037037
058,Bayk András utca,430,1820,846,1.96744186046512,21,0.0488372093023256,867,2.01627906976744,1130,4.18518518518518,1965,4.56976744186046,0.00100694444444444
595,Vécsey utca,728,3949,821,1.12774725274725,638,0.876373626373626,1459,2.00412087912088,9784,13.4395604395604,9956,13.6758241758242,0.00152777777777778
372,Lovas utca,302,1470,119,0.394039735099338,484,1.60264900662252,603,1.99668874172185,730,2.41721854304636,330,1.09271523178808,0.00217592592592593
199,Hadházi út,184,653,86,0.467391304347826,281,1.52717391304348,367,1.9945652173913,2370,12.8804347826087,2178,11.8369565217391,0.00185185185185185
055,Bartók Béla út,214,848,28,0.130841121495327,398,1.85981308411215,426,1.99065420560748,3388,15.8317757009346,2972,13.8878504672897,0.00103009259259259
381,Madách tér,303,1427,413,1.36303630363036,188,0.62046204620462,601,1.98349834983498,4832,15.9471947194719,5053,16.6765676567657,0.00138888888888889
531,Szalók utca,1012,4247,602,0.594861660079051,1405,1.38833992094862,2007,1.98320158102767,4447,4.39426877470356,3626,3.58300395256917,0.001875
649,Richter Gedeon utca,376,1587,127,0.337765957446808,617,1.64095744680851,744,1.97872340425532,2262,6.01595744680851,1765,4.69414893617021,0.000983796296296296
340,Konzervgyár,359,1837,527,1.46796657381616,181,0.504178272980501,708,1.97214484679666,4406,12.2729805013928,4759,13.2562674094708,0.00125
063,Bem tér,242,790,125,0.516528925619835,352,1.45454545454545,477,1.97107438016529,2853,11.7892561983471,2623,10.8388429752066,0.00274305555555556
461,Hatvan utca,1076,4400,1023,0.950743494423792,1095,1.01765799256506,2118,1.96840148698885,12703,11.8057620817844,12662,11.7676579925651,0.00125
185,Füredi kapu,453,1433,568,1.25386313465784,321,0.708609271523179,889,1.96247240618102,5461,12.0551876379691,5704,12.5916114790287,0.00111111111111111
406,Munkácsy Mihály utca,932,5498,844,0.905579399141631,969,1.03969957081545,1813,1.94527896995708,9836,10.5536480686695,9700,10.4077253218884,0.00114583333333333
865,Mák utca,1199,4984,1567,1.3069224353628,754,0.628857381150959,2321,1.93577981651376,11961,9.97581317764804,12816,10.6889074228524,0.00175925925925926
467,Petőfi Sándor Általános Iskola,303,1427,266,0.877887788778878,320,1.05610561056106,586,1.93399339933993,5053,16.6765676567657,5001,16.5049504950495,0.00201388888888889
337,Kondoroskert utca,246,711,56,0.227642276422764,419,1.70325203252033,475,1.93089430894309,2288,9.30081300813008,1856,7.54471544715447,0.000196759259259259
329,Mák utca,1173,4954,788,0.671781756180733,1459,1.24381926683717,2247,1.9156010230179,13162,11.2208013640239,12442,10.6069906223359,0.00238425925925926
135,Szent László Görögkatolikus Gimnázium,358,1530,173,0.483240223463687,510,1.42458100558659,683,1.90782122905028,4035,11.2709497206704,3689,10.304469273743,0.00333333333333333
435,Nyék utca,432,1985,184,0.425925925925926,640,1.48148148148148,824,1.90740740740741,3377,7.81712962962963,2914,6.74537037037037,0.00152777777777778
205,Hajnal utca,732,3644,618,0.844262295081967,761,1.0396174863388,1379,1.88387978142076,6799,9.28825136612022,6595,9.00956284153006,0.00190972222222222
452,Páfrány utca,153,1177,16,0.104575163398693,272,1.77777777777778,288,1.88235294117647,1512,9.88235294117647,1207,7.88888888888889,0.00222222222222222
247,Honvéd utca,719,2950,521,0.72461752433936,830,1.15438108484006,1351,1.87899860917942,7316,10.1752433936022,6980,9.70792767732962,0.00178240740740741
390,MÁV-rendelő,1732,8100,1111,0.641454965357968,2139,1.23498845265589,3250,1.87644341801386,11634,6.71709006928406,10480,6.05080831408776,0.00181712962962963
648,Epreskerti Általános Iskola,265,950,464,1.75094339622642,33,0.124528301886792,497,1.87547169811321,1177,4.44150943396226,1623,6.12452830188679,0.0003125
530,Sportuszoda,321,1100,143,0.445482866043614,455,1.41744548286604,598,1.86292834890966,3005,9.3613707165109,2690,8.38006230529595,0.00171296296296296
353,Kurucz utca,262,1191,399,1.52290076335878,88,0.33587786259542,487,1.8587786259542,1277,4.87404580152672,1596,6.09160305343511,0.0016087962962963
654,Kerekestelepi fürdő,365,1271,375,1.02739726027397,300,0.821917808219178,675,1.84931506849315,2680,7.34246575342466,2745,7.52054794520548,0.000555555555555556
862,Beszállítói Park,53,60,9,0.169811320754717,88,1.66037735849057,97,1.83018867924528,104,1.9622641509434,25,0.471698113207547,0.000740740740740741
516,Segner tér,885,3218,377,0.425988700564972,1240,1.40112994350282,1617,1.8271186440678,8697,9.8271186440678,7856,8.87683615819209,0.00149305555555556
565,Tócóskert tér,1288,6405,2119,1.64518633540373,231,0.179347826086956,2350,1.82453416149068,4850,3.76552795031056,6777,5.26164596273292,0.000775462962962963
832,Flexiforce Hungary Kft.,51,340,9,0.176470588235294,84,1.64705882352941,93,1.82352941176471,454,8.90196078431373,373,7.31372549019608,0.00178240740740741
167,Erőss Lajos utca,409,1994,679,1.6601466992665,60,0.146699266503668,739,1.80684596577017,3656,8.93887530562347,4276,10.4547677261614,0.000787037037037037
339,Konzervgyár,338,1800,177,0.523668639053254,432,1.27810650887574,609,1.80177514792899,4061,12.0147928994083,3800,11.2426035502959,0.00145833333333333
182,Földi János utca,351,1435,25,0.0712250712250712,606,1.72649572649573,631,1.7977207977208,3215,9.15954415954416,2610,7.43589743589744,0.00197916666666667
612,Wesselényi utca,1122,5223,819,0.729946524064171,1190,1.06060606060606,2009,1.79055258467023,11565,10.307486631016,11282,10.0552584670232,0.00142361111111111
515,Segner tér,965,4297,680,0.704663212435233,1034,1.07150259067358,1714,1.77616580310881,10225,10.5958549222798,9830,10.1865284974093,0.00142361111111111
019,Alma utca,181,570,100,0.552486187845304,221,1.22099447513812,321,1.77348066298343,891,4.92265193370166,765,4.22651933701657,0.00121527777777778
699,Debreceni Ítélőtábla,1733,8882,1134,0.654356607039815,1936,1.11713791113676,3070,1.77149451817657,17729,10.2302365839585,16943,9.77668782458165,0.00167824074074074
064,Bem tér,243,823,313,1.2880658436214,113,0.465020576131687,426,1.75308641975309,2458,10.1152263374486,2662,10.9547325102881,0.00224537037037037
147,Dorottya utca,1455,6464,467,0.320962199312715,2082,1.43092783505155,2549,1.75189003436426,14658,10.0742268041237,13019,8.94776632302406,0.00226851851851852
770,Epreskerti Általános Iskola,251,950,61,0.243027888446215,377,1.50199203187251,438,1.74501992031872,1676,6.67729083665339,1344,5.35458167330677,0.000439814814814815
507,Sárvári Pál utca,1517,7784,2181,1.43770599868161,463,0.305207646671061,2644,1.74291364535267,4577,3.01713909030982,6346,4.18325642715887,0.00111111111111111
179,Fiákeres utca,417,1865,94,0.225419664268585,632,1.51558752997602,726,1.7410071942446,2421,5.80575539568345,1859,4.45803357314149,0.00212962962962963
089,Borzán Gáspár utca,364,1695,69,0.18956043956044,562,1.54395604395604,631,1.73351648351648,1269,3.48626373626374,775,4.90506329113924,0.00116898148148148
269,Józsakert utca,206,1427,337,1.63592233009709,20,0.0970873786407767,357,1.73300970873786,566,2.74757281553398,883,4.28640776699029,0.00196759259259259
293,Kéknyelű utca,477,1416,442,0.926624737945493,383,0.80293501048218,825,1.72955974842767,1896,4.60194174757282,1982,4.82238442822384,0.000543981481481481
237,Híd utca,575,3259,424,0.737391304347826,568,0.987826086956522,992,1.72521739130435,9010,15.6695652173913,8901,15.48,0.00158564814814815
136,Diószegi út,153,1177,53,0.34640522875817,209,1.36601307189542,262,1.71241830065359,2300,15.0326797385621,2144,14.0130718954248,0.00260416666666667
652,Baskir utca,365,1271,345,0.945205479452055,280,0.767123287671233,625,1.71232876712329,2544,6.96986301369863,2603,7.13150684931507,0.000925925925925926
160,Endre utca,261,1170,88,0.337164750957854,357,1.36781609195402,445,1.70498084291188,1199,4.59386973180077,905,3.46743295019157,0.00269675925925926
546,Szociális Otthon,558,2455,290,0.519713261648746,661,1.18458781362007,951,1.70430107526882,5416,9.70609318996416,5074,9.0931899641577,0.00155092592592593
596,Vécsey utca,754,3995,500,0.663129973474801,784,1.03978779840849,1284,1.70291777188329,11453,15.1896551724138,11170,14.8143236074271,0.00118055555555556
061,Békessy Béla utca,1110,5411,845,0.761261261261261,1043,0.93963963963964,1888,1.7009009009009,9710,8.74774774774775,9499,8.55765765765766,0.00164351851851852
304,Keresztesi utca,351,1457,139,0.396011396011396,458,1.3048433048433,597,1.7008547008547,3999,11.3931623931624,3680,10.4843304843305,0.00181712962962963
265,Jerikó utca,447,1374,587,1.31319910514541,173,0.387024608501119,760,1.70022371364653,5089,11.3847874720358,5503,12.3109619686801,0.000706018518518518
374,Lovas utca,486,2111,597,1.2283950617284,227,0.467078189300412,824,1.69547325102881,1062,2.18518518518518,1434,2.95061728395062,0.00302083333333333
858,Szabó Lőrinc utca ID,135,630,25,0.185185185185185,203,1.5037037037037,228,1.68888888888889,791,5.85925925925926,605,4.48148148148148,0.00416666666666667
108,Csemete utca,193,931,195,1.01036269430052,128,0.663212435233161,323,1.67357512953368,1668,8.64248704663212,1742,9.0259067357513,0.0022337962962963
679,Szent László Görögkatolikus Gimnázium,371,1551,465,1.2533692722372,155,0.417789757412399,620,1.6711590296496,2493,6.71967654986523,2799,7.544474393531,0.00212962962962963
683,Vámospércsi út (forduló),550,2390,457,0.830909090909091,461,0.838181818181818,918,1.66909090909091,673,1.92285714285714,665,1.93313953488372,0.00115740740740741
169,Schaeffler Debrecen Kft.,476,1510,765,1.60714285714286,28,0.0588235294117647,793,1.66596638655462,2312,4.85714285714286,3051,6.40966386554622,0.0015162037037037
355,Kürtös utca,326,1420,398,1.22085889570552,143,0.438650306748466,541,1.65950920245399,3009,9.23006134969325,3266,10.0184049079755,0.000925925925925926
540,Szirom utca,60,410,9,0.15,89,1.48333333333333,98,1.63333333333333,713,11.8833333333333,633,10.55,0.00167824074074074
279,Kalász utca,229,1120,165,0.720524017467249,208,0.908296943231441,373,1.62882096069869,434,1.89519650655022,392,1.7117903930131,0.00113425925925926
376,Löszhát,115,560,59,0.51304347826087,125,1.08695652173913,184,1.6,508,4.41739130434783,437,3.8,0.00170138888888889
821,Rugó utca,729,3770,530,0.727023319615912,627,0.860082304526749,1157,1.58710562414266,1278,2.49609375,1156,2.3640081799591,0.0012962962962963
529,Sportkollégium,365,1749,373,1.02191780821918,202,0.553424657534246,575,1.57534246575342,2922,8.0054794520548,3105,8.50684931506849,0.00165509259259259
481,Regionális Képző Központ,492,2150,336,0.682926829268293,436,0.886178861788618,772,1.56910569105691,1608,3.26829268292683,1500,3.04878048780488,0.00231481481481481
067,Benedek Elek tér,466,3390,376,0.8068669527897,355,0.761802575107296,731,1.568669527897,3790,8.13304721030043,3823,8.2038626609442,0.00164351851851852
848,Meszesi utca,18,320,4,0.222222222222222,24,1.33333333333333,28,1.55555555555556,50,2.77777777777778,30,1.66666666666667,0.000393518518518519
204,Hajnal utca,745,3628,668,0.896644295302014,486,0.652348993288591,1154,1.5489932885906,6534,8.77046979865772,6894,9.25369127516779,0.00100694444444444
643,Airport Debrecen,369,1080,225,0.609756097560976,343,0.929539295392954,568,1.53929539295393,363,1.95161290322581,225,1.22950819672131,-0.000208333333333333
238,Hintós utca,115,560,34,0.295652173913044,143,1.24347826086957,177,1.53913043478261,434,3.77391304347826,318,2.76521739130435,0.00116898148148148
288,Kartács utca,859,3615,438,0.509895227008149,884,1.0291036088475,1322,1.53899883585565,10071,11.7240977881257,9577,11.1490104772992,0.00209490740740741
433,Nagyszentgyörgy utca,206,1427,182,0.883495145631068,135,0.655339805825243,317,1.53883495145631,516,2.50485436893204,566,2.74757281553398,0.00200231481481481
178,Felsőjózsai utca,151,780,224,1.48344370860927,8,0.0529801324503311,232,1.5364238410596,539,3.56953642384106,758,5.01986754966887,0.00121527777777778
273,Kabar utca,338,1800,148,0.437869822485207,371,1.09763313609467,519,1.53550295857988,4339,12.8372781065089,4061,12.0147928994083,0.00121527777777778
307,Kertváros,1297,6261,777,0.599074787972244,1211,0.933693138010794,1988,1.53276792598304,11825,9.1171935235158,11385,8.77794911333847,0.00219907407407407
015,Alföldi Nyomda,1271,6177,985,0.774980330448466,956,0.752163650668765,1941,1.52714398111723,11968,9.4162077104642,12000,9.44138473642801,0.00153935185185185
581,Tégláskert utca,969,3870,662,0.683178534571723,817,0.843137254901961,1479,1.52631578947368,822,1.67755102040816,662,1.38204592901879,0.000509259259259259
105,Csalogány utca,119,620,80,0.672268907563025,101,0.848739495798319,181,1.52100840336134,920,7.73109243697479,897,7.53781512605042,2.31481481481481e-05
180,Fiákeres utca,430,1820,639,1.48604651162791,11,0.0255813953488372,650,1.51162790697674,1965,4.56976744186046,2599,6.04418604651163,0.00115740740740741
358,Lahner utca,268,952,178,0.664179104477612,227,0.847014925373134,405,1.51119402985075,958,3.57462686567164,909,3.39179104477612,0.0019212962962963
547,Szotyori utca,213,792,33,0.154929577464789,284,1.33333333333333,317,1.48826291079812,2171,10.1924882629108,1915,8.9906103286385,0.000520833333333333
493,Ruyter utca,261,1170,50,0.191570881226054,338,1.29501915708812,388,1.48659003831418,2097,8.03448275862069,1792,6.86590038314176,0.00291666666666667
518,Biczókert utca,146,1177,207,1.41780821917808,10,0.0684931506849315,217,1.48630136986301,1483,10.1575342465753,1680,11.5068493150685,0.000787037037037037
254,Huszár Gál utca,261,1170,34,0.130268199233716,352,1.34865900383142,386,1.47892720306513,1792,6.86590038314176,1456,5.57854406130268,0.00270833333333333
560,Templom utca,203,1107,79,0.389162561576355,220,1.08374384236453,299,1.47290640394089,803,3.95566502463054,659,3.24630541871921,0.00202546296296296
052,Barackos utca,146,1177,194,1.32876712328767,21,0.143835616438356,215,1.47260273972603,1022,7,1205,8.25342465753425,0.000972222222222222
506,Sárvári Pál utca,1553,7731,659,0.4243399871217,1624,1.04571796522859,2283,1.47005795235029,6206,3.99613650998068,5124,3.2994204764971,0.00277777777777778
541,Szirom utca,92,320,123,1.33695652173913,12,0.130434782608696,135,1.46739130434783,985,10.7065217391304,1096,11.9130434782609,0.00131944444444444
399,Mester utca,727,3103,671,0.922971114167813,395,0.543328748280605,1066,1.46629986244842,9011,12.39477303989,9310,12.8060522696011,0.00122685185185185
274,Kabar utca,570,3250,699,1.22631578947368,135,0.236842105263158,834,1.46315789473684,7029,12.3315789473684,7596,13.3263157894737,0.00126157407407407
682,Kardos utca,125,390,133,1.064,48,0.384,181,1.448,997,7.976,1083,8.664,0.00226851851851852
291,Kassai út,766,4980,630,0.822454308093995,479,0.62532637075718,1109,1.44778067885118,8219,10.7297650130548,8357,13.3712,0.00200231481481481
454,Pajtás utca,181,570,75,0.414364640883978,185,1.02209944751381,260,1.43646408839779,1006,5.55801104972376,891,4.92265193370166,0.00134259259259259
684,Hatvan utca,183,1016,234,1.27868852459016,28,0.153005464480874,262,1.43169398907104,761,4.15846994535519,970,5.30054644808743,0.0016087962962963
386,Mátyás király utca,755,3098,217,0.287417218543046,862,1.14172185430464,1079,1.42913907284768,4422,5.85695364238411,3745,4.96026490066225,0.0024537037037037
545,Szociális Otthon,788,3534,396,0.50253807106599,728,0.923857868020304,1124,1.42639593908629,9320,11.8274111675127,8939,11.3439086294416,0.0015625
045,Bálint pap utca,296,1530,372,1.25675675675676,50,0.168918918918919,422,1.42567567567568,2416,8.16216216216216,2738,9.25,0.00188657407407407
158,Elek utca 147.,152,780,49,0.322368421052632,167,1.09868421052632,216,1.42105263157895,262,1.72368421052632,145,0.953947368421053,0.0021875
078,Bihari utca,146,600,207,1.41780821917808,0,0,207,1.41780821917808,112,0.767123287671233,367,2.51369863013699,0.00203703703703704
325,Klauzál Gábor utca,185,570,249,1.34594594594595,13,0.0702702702702703,262,1.41621621621622,1292,6.98378378378378,1529,8.26486486486486,0.000983796296296296
558,Tégláskerti iskola,479,1920,672,1.40292275574113,5,0.0104384133611691,677,1.4133611691023,662,1.38204592901879,1330,2.77661795407098,0.000949074074074074
574,Trombitás utca,171,1304,189,1.10526315789474,51,0.298245614035088,240,1.40350877192982,2083,12.1812865497076,2221,12.9883040935673,0.00165509259259259
154,Egyetem tér,418,1894,251,0.600478468899522,334,0.799043062200957,585,1.39952153110048,7366,17.622009569378,7284,17.4258373205742,0.000810185185185185
577,Tűzoltóság,1269,6165,661,0.520882584712372,1111,0.875492513790386,1772,1.39637509850276,11979,9.43971631205674,11526,9.08274231678487,0.00136574074074074
576,Tűzoltóság,1305,6347,1063,0.81455938697318,758,0.580842911877395,1821,1.39540229885057,13090,10.0306513409962,13418,10.2819923371648,0.00173611111111111
439,Nyugati Ipari Park,563,1924,314,0.557726465364121,471,0.836589698046181,785,1.3943161634103,484,1.74729241877256,314,1.0979020979021,0.00118055555555556
027,Árpád Vezér Általános Iskola,381,1921,351,0.921259842519685,180,0.47244094488189,531,1.39370078740157,2365,6.20734908136483,2539,6.66404199475066,0.00234953703703704
557,Tégláskerti iskola,490,1950,26,0.0530612244897959,655,1.33673469387755,681,1.38979591836735,1465,2.98979591836735,822,1.67755102040816,0.000763888888888889
642,Wolaffka utca,152,720,204,1.34210526315789,7,0.0460526315789474,211,1.38815789473684,525,3.45394736842105,725,4.76973684210526,0.00189814814814815
650,Richter Gedeon utca,498,1600,645,1.29518072289157,39,0.0783132530120482,684,1.37349397590361,1701,3.41566265060241,2313,4.64457831325301,0.00138888888888889
520,Sillye Gábor utca,103,671,76,0.737864077669903,64,0.621359223300971,140,1.35922330097087,252,2.44660194174757,264,2.5631067961165,0.000960648148148148
521,Sillye Gábor utca,52,410,41,0.788461538461538,29,0.557692307692308,70,1.34615384615385,97,1.86538461538462,110,2.11538461538462,0.000787037037037037
480,Regionális Képző Központ,761,3016,806,1.05913272010512,213,0.279894875164258,1019,1.33902759526938,3697,4.8580814717477,4320,5.67674113009198,0.00107638888888889
380,Madách tér,274,1420,61,0.222627737226277,304,1.10948905109489,365,1.33211678832117,4638,16.9270072992701,4408,16.0875912408759,0.00127314814814815
290,Puttony utca,181,570,90,0.497237569060774,150,0.828729281767956,240,1.32596685082873,618,3.41436464088398,552,3.04972375690608,0.00113425925925926
020,Alma utca,252,1297,253,1.00396825396825,81,0.321428571428571,334,1.32539682539683,705,2.79761904761905,884,3.50793650793651,0.0015162037037037
156,Egyetemi sporttelep,668,2941,588,0.880239520958084,292,0.437125748502994,880,1.31736526946108,6971,10.435628742515,7297,10.9236526946108,0.00189814814814815
585,Vág utca,446,1660,495,1.10986547085202,89,0.199551569506726,584,1.30941704035874,5406,12.1210762331839,5809,13.02466367713,0.000960648148148148
257,Irányi Dániel utca,259,1005,202,0.77992277992278,137,0.528957528957529,339,1.30888030888031,857,3.30888030888031,922,3.55984555984556,0.00111111111111111
607,Vincellér utca,1785,8209,0,0,2326,1.303081232493,2326,1.303081232493,2414,1.35238095238095,0,,0.0033912037037037
198,Gyolcsos utca,531,2564,94,0.177024482109228,595,1.12052730696798,689,1.29755178907721,5267,9.91902071563089,4772,8.98681732580038,0.00222222222222222
113,Cseresznye utca,444,1830,499,1.12387387387387,77,0.173423423423423,576,1.2972972972973,3686,8.3018018018018,4183,9.42117117117117,0.00108796296296296
253,Huszár Gál utca,263,1221,296,1.1254752851711,43,0.163498098859316,339,1.28897338403042,1596,6.06844106463878,1867,7.09885931558935,0.00162037037037037
606,Vincellér utca,1517,7784,1683,1.1094264996704,266,0.175346077785102,1949,1.2847725774555,3190,6.38,4577,3.01713909030982,0.000960648148148148
491,Rózsavölgy utca,155,801,161,1.03870967741936,38,0.245161290322581,199,1.28387096774194,437,2.81935483870968,560,3.61290322580645,0.00123842592592593
584,Vág utca,427,1640,113,0.26463700234192,432,1.01170960187354,545,1.27634660421546,5900,13.8173302107728,5559,13.0187353629977,0.000856481481481481
275,Kabar utca,754,3995,265,0.351458885941645,694,0.920424403183024,959,1.27188328912467,11988,15.8992042440318,11553,15.3222811671088,0.00162037037037037
088,Borzán Gáspár utca,625,3319,665,1.064,124,0.1984,789,1.2624,3373,8.05011933174224,3915,6.264,0.00148148148148148
564,Tizedes utca,969,4270,854,0.881320949432404,364,0.375644994840041,1218,1.25696594427245,4364,4.50361197110423,4853,5.00825593395253,0.00190972222222222
048,Bánk. iskola,148,1117,25,0.168918918918919,161,1.08783783783784,186,1.25675675675676,831,5.61486486486486,689,4.6554054054054,0.00165509259259259
049,Bánk. iskola,141,1117,169,1.19858156028369,8,0.0567375886524823,177,1.25531914893617,647,4.5886524822695,809,5.73758865248227,0.00138888888888889
